AuthorID,Author,Date,Content,Attachments,Reactions
"261302296103747584","Avrae#6944","2025-04-29T12:50:55.8880000-07:00","","","💩 (1)"
"353773001822437378","foxbitten","2025-04-29T12:52:05.6850000-07:00","*He misses, and yells a healing word at Quinn instead*
“Naps!!”","","😆 (1)"
"261302296103747584","Avrae#6944","2025-04-29T12:52:30.4770000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T12:52:40.1470000-07:00","**Initiative 12 (round 2)**: FireGang (@Darias |JustJohn)
```md
Darias of Stone and Fire <63/67 HP> (AC 19) 
* Bless [9 rounds]  <C>
* Blessed [9 rounds] (Attack Bonus: 1d4 [bless]; Save Bonus: 1d4 [bless]; Parent: Bless)
* Disadvantage (Attack Disadvantage)```","",""
"261302296103747584","Avrae#6944","2025-04-29T12:53:35.2890000-07:00","","",""
"705249468928360609","eiger415","2025-04-29T12:54:04.9200000-07:00","> *Cala is still eyeing the hag… not daring to go any closer to her.*","",""
"697804343050764289","justjohn4242","2025-04-29T12:59:10.4880000-07:00","*Darias is more than a little grossed out by the flesh golem! But damnit his team is all trapped in here and he can get them out.*

*He flies over and down to block part of the door, then...*

""Cinder! We need you!""","",""
"261302296103747584","Avrae#6944","2025-04-29T12:59:44.5590000-07:00","","",""
"697804343050764289","justjohn4242","2025-04-29T13:01:30.3000000-07:00","*As Cinder flashes into existence up in the air, like match being struck, the flare of fire catches the hag*

*Cinder then moves over and down to be within range on Cala, Quinn, and Aillig*","",""
"261302296103747584","Avrae#6944","2025-04-29T13:01:34.8000000-07:00","Cinder was added to combat with initiative 12 as part of group FireGang.","",""
"261302296103747584","Avrae#6944","2025-04-29T13:01:36.2200000-07:00","","",""
"697804343050764289","justjohn4242","2025-04-29T13:04:04.6350000-07:00","*Cinder teleport everyone, and tries to put them in defensive positions. Darias and Aillig will hold the doors so the monsters within can't get out, and everyone has a chance to target the Hag!*","",""
"697804343050764289","justjohn4242","2025-04-29T13:06:22.0460000-07:00","!a","",""
"261302296103747584","Avrae#6944","2025-04-29T13:06:22.3790000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T13:06:37.0440000-07:00","@Darias |JustJohn  :game_die:
**Result**: 1d6 (4) + 3 [fire]
**Total**: 7","",""
"697804343050764289","justjohn4242","2025-04-29T13:07:25.2390000-07:00","(( @Ra’vek | Eiger Dex DC 13 dave or 7 fire damage for golem please))","",""
"261302296103747584","Avrae#6944","2025-04-29T13:08:25.3330000-07:00","@Ra’vek | Eiger  :game_die:
**Result**: 1d20 (15) - 1
**Total**: 14","",""
"705249468928360609","eiger415","2025-04-29T13:08:50.5170000-07:00","> *Fleshy avoids the fire.*","",""
"697804343050764289","justjohn4242","2025-04-29T13:09:29.7860000-07:00","*Darias hopes he has made the right decision, for his team, and for those poor souls still trapped inside. He's coming for them to, but first we must fight and win.*","",""
"261302296103747584","Avrae#6944","2025-04-29T13:09:34.4900000-07:00","**Initiative 5 (round 2)**: Hag (@Ra’vek | Eiger)
```md
Hag <Injured> 
* Marked [59.9 minutes] (Parent: Marking Target) 
 - Until the spell ends, Quinn deals an extra 1d6 force damage to the target whenever they hit it with a weapon attack
 - They also have advantage on any Wisdom (Perception) or Wisdom (Survival) check they make to find it
* Gust of Wind [9 rounds]  <C>
* Gusting Winds [9 rounds] (Attack: Gust of Wind; Parent: Gust of Wind) 
 - As a bonus action on each of your turns, you can change the direction in which the line blasts from you```","",""
"705249468928360609","eiger415","2025-04-29T13:12:32.5980000-07:00","> *As everyone disappears from the temple, the commoners start to waken. From outside you hear murmured screams from beneath sealed lips as they realize they’re back in their nightmare.*","",""
"697804343050764289","justjohn4242","2025-04-29T13:16:35.5880000-07:00","*Darias says to Aillig* ""I can become Large, and block this door myself. Say aye or nay, and if you want to be pushed outsite or inside""","",""
"336938667971051531","sinforge.","2025-04-29T13:27:23.6890000-07:00","""Leave me out to help with the hag. As long as I can see past you I can control the fireball."" He replies","",""
"261302296103747584","Avrae#6944","2025-04-29T13:29:56.2540000-07:00","","",""
"705249468928360609","eiger415","2025-04-29T13:33:17.0240000-07:00","> *The hag flies straight up, cackling... then you hear the a snap as small animal bones rain down upon you.*","","😡 (1)"
"261302296103747584","Avrae#6944","2025-04-29T13:35:30.7020000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T13:37:16.1710000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T13:37:17.7750000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T13:37:19.5740000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T13:37:21.0930000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T13:37:22.7600000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T13:37:24.2520000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T13:38:53.0060000-07:00","Calabaza De Peligro Ratto: <0/59 HP> (-34)","",""
"261302296103747584","Avrae#6944","2025-04-29T13:38:58.9080000-07:00","Aillig McCaird: <20/67 HP> (-34)","",""
"261302296103747584","Avrae#6944","2025-04-29T13:39:08.0330000-07:00","Quinn: <9/67 HP> (-34)","",""
"261302296103747584","Avrae#6944","2025-04-29T13:39:28.7540000-07:00","Ra'vek: <39/83 HP> (-17)","",""
"261302296103747584","Avrae#6944","2025-04-29T13:39:40.0010000-07:00","Darias of Stone and Fire: <46/67 HP> (-17)","",""
"261302296103747584","Avrae#6944","2025-04-29T13:39:48.1210000-07:00","Cinder: <-9/25 HP> (-34)","",""
"261302296103747584","Avrae#6944","2025-04-29T13:39:59.8420000-07:00","**Initiative 1 (round 2)**: Walkers (@Ra’vek | Eiger)
```md
Z1 <Healthy>
Z2 <Healthy>
Z3 <Injured>```","",""
"705249468928360609","eiger415","2025-04-29T13:45:38.8980000-07:00","> *The hag unleashes an unnaturally FRIGID cone of cold down upon the party.  Everyone suffers and Cinder is extinguished.  But it's Cala who you really notice.  His little ratkin body is frozen solid and falls to the ground.*
> 
> **""Haahahahaaaa... silly child.  I offered you a path out of here.  Perhaps your friends will be wiser.""** snarks Snæbjörg.
> 
> *She then zooms down through the temple doors and disappears.*","",""
"261302296103747584","Avrae#6944","2025-04-29T13:48:10.0550000-07:00","","",""
"697804343050764289","justjohn4242","2025-04-29T13:49:30.7090000-07:00","*Darias looks at the flesh golem and the zombies* ""Hey, you, UGLY!, why don't you come over here and see if you can do anything about it!""","",""
"705249468928360609","eiger415","2025-04-29T13:53:56.5490000-07:00","> *The zombies descend in a frenzy, tearing into the helpless commoners with gnashing teeth and clawed hands. Flesh is ripped as screams are muffled behind sewn lips. Blood pools and slicks the stone floor as the last body falls twitching.*","","🤯 (1)"
"261302296103747584","Avrae#6944","2025-04-29T13:54:47.7690000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T13:54:57.8100000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T13:56:08.1220000-07:00","**Initiative 0 (round 2)**: Lair (@Ra’vek | Eiger)
```md
Lair <None>```","",""
"336938667971051531","sinforge.","2025-04-29T14:08:44.8360000-07:00","!conc -dc 17 adv","",""
"261302296103747584","Avrae#6944","2025-04-29T14:09:09.6820000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T14:13:29.9650000-07:00","","",""
"705249468928360609","eiger415","2025-04-29T17:10:10.1820000-07:00","> *Darias and Aillig are able to maintain their spells despite the freezing cone of cold thrown upon them.*","",""
"261302296103747584","Avrae#6944","2025-04-29T17:11:18.0760000-07:00","","",""
"705249468928360609","eiger415","2025-04-29T17:16:08.9970000-07:00",">>> *As the last muffled screams are choked off in the temple, a crushing wave of guilt and helplessness grips each of you.  Your mind reels and your heart pounds - yet your limbs feel heavy, useless. The air reeks of death and failure.  You turn to see Cala lying on his side frozen; deep inside a voice whispers that you should’ve done more.*
(You are all stunned for 1 turn)","",""
"705249468928360609","eiger415","2025-04-29T17:19:25.7710000-07:00",">>> *Inside the temple, the eternal flame pulses higher, casting a blue green glow across the temple. Tendrils of light reach out wrapping the walkers and flesh creature in swirling energy. They look startled at first, but then their eyes soften.*

***Aillig and Darias**: from your position by the temple door, you swear you see their wounds closing beneath the radiant touch.*","",""
"261302296103747584","Avrae#6944","2025-04-29T17:21:55.9870000-07:00","FG1: <Injured>","",""
"261302296103747584","Avrae#6944","2025-04-29T17:22:07.6810000-07:00","Z3: <Injured>","",""
"261302296103747584","Avrae#6944","2025-04-29T17:22:53.4220000-07:00","**Initiative 25 (round 3)**: Ra'vek (@Ra’vek | Eiger)
```md
Ra'vek <39/83 HP> (AC 17) 
> Resistances: poison, fire
* Blessed [9 rounds] (Attack Bonus: 1d4 [bless]; Save Bonus: 1d4 [bless]; Parent: Bless)```","",""
"261302296103747584","Avrae#6944","2025-04-29T17:23:12.8630000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T17:23:29.9600000-07:00","**Initiative 23 (round 3)**: Quinn (@Quinn | Pumpkin)
```md
Quinn <9/67 HP> (AC 16) 
* Hunter's Mark [59.8 minutes]  <C>
* Marking Target [59.8 minutes] (Attack: Marked Target; Attack: Shift Hunter's Mark; Parent: Hunter's Mark)
* Blessed [9 rounds] (Attack Bonus: 1d4 [bless]; Save Bonus: 1d4 [bless]; Parent: Bless)
* Disadvantage (Attack Disadvantage)```","",""
"261302296103747584","Avrae#6944","2025-04-29T17:23:38.9880000-07:00","**Initiative 18 (round 3)**: Aillig McCaird (@Aillig McCaird | Sinforge)
```md
Aillig McCaird <20/67 HP> (AC 22) 
* Flaming Sphere [8 rounds]  <C>
* Ball of Fire [8 rounds] (Attack: Flaming Sphere; Parent: Flaming Sphere) 
 - Any creature that ends its turn within 5 feet of the sphere must make a Dexterity saving throw or take fire damage
 - As a bonus action, you can move the sphere 30 feet
 - If you ram the sphere into a creature, they must make a save or take fire damage
* Disadvantage (Attack Disadvantage)```","",""
"261302296103747584","Avrae#6944","2025-04-29T17:23:46.2480000-07:00","**Initiative 14 (round 3)**: FG1 (@Ra’vek | Eiger)
```md
FG1 <Injured>```","",""
"705249468928360609","eiger415","2025-04-29T17:54:24.2100000-07:00","> *Fleshy walks over to Darias in his stunned state and grabs an arm and twists his arm to the side.*
(Darias is grappled)","",""
"261302296103747584","Avrae#6944","2025-04-29T17:55:23.6990000-07:00","**Initiative 12 (round 3)**: Calabaza De Peligro Ratto (@Cala | Foxbite)
```md
Calabaza De Peligro Ratto <0/59 HP> (AC 16) 
* Blessed [9 rounds] (Attack Bonus: 1d4 [bless]; Save Bonus: 1d4 [bless]; Parent: Bless)
* Disadvantage (Attack Disadvantage)```","","😢 (1)"
"261302296103747584","Avrae#6944","2025-04-29T17:55:31.6490000-07:00","**Initiative 12 (round 3)**: FireGang (@Darias |JustJohn)
```md
Darias of Stone and Fire <46/67 HP> (AC 19) 
* Bless [8 rounds]  <C>
* Blessed [8 rounds] (Attack Bonus: 1d4 [bless]; Save Bonus: 1d4 [bless]; Parent: Bless)
* Disadvantage (Attack Disadvantage)
* Wildfire Spirit [59.9 minutes]
Cinder <-9/25 HP> (AC 13) 
> Immunities: fire
# Summoned by Darias of Stone and Fire
* Summon Wildfire Spirit (Attack: Flame Seed; Action: Fiery Teleportation)```","",""
"261302296103747584","Avrae#6944","2025-04-29T17:55:45.9310000-07:00","**Initiative 5 (round 3)**: Hag (@Ra’vek | Eiger)
```md
Hag <Injured> 
* Marked [59.8 minutes] (Parent: Marking Target) 
 - Until the spell ends, Quinn deals an extra 1d6 force damage to the target whenever they hit it with a weapon attack
 - They also have advantage on any Wisdom (Perception) or Wisdom (Survival) check they make to find it
* Gust of Wind [8 rounds]  <C>
* Gusting Winds [8 rounds] (Attack: Gust of Wind; Parent: Gust of Wind) 
 - As a bonus action on each of your turns, you can change the direction in which the line blasts from you```","",""
"705249468928360609","eiger415","2025-04-29T19:09:45.4690000-07:00","> *Darias, Aillig, and Quinn all lose their concentration as they stand stunned at the turn of events.*","",""
"705249468928360609","eiger415","2025-04-29T19:12:15.0360000-07:00",">>> ***Cala**: As the hag’s eyes lock upon yours, a creeping cold begins to descend upon you. There’s no time to react. The blow lands with earth-shattering force. Pain lances through your body for the briefest moment and then….nothing.* 

*Your vision dims, your breath catches, and consciousness slips away like a fading fire.*


*But it doesn’t end there.*


*Even as your body collapses from the weight of the winter blow, the magic coursing through the blast takes hold. Your skin begins to stiffen, then frost over your limbs.*

*You gasp… and then your last breath is suspended in your throat, frozen in time. Your companions are too stunned to reach you… your form stills… in permanence.*


***You are solid ice now.***


*Your soul silenced, your flesh locked in an icy memory. Until powerful magic or fate intervenes, you exist only as a statue… a frozen shard of the hero you once were.*","",""
"705249468928360609","eiger415","2025-04-29T19:17:09.0860000-07:00","","https://cdn.discordapp.com/attachments/1356754545899733002/1366961543996112968/image0.jpg?ex=68d89aa5&is=68d74925&hm=dcdf6b5b58cd19eebedca293f339fa62a306b704ea8b8d4d7fcc3668f2ffc383&",""
"261302296103747584","Avrae#6944","2025-04-29T22:19:51.7930000-07:00","Effect Blessed removed from Ra'vek.","",""
"261302296103747584","Avrae#6944","2025-04-29T22:20:05.6370000-07:00","Effect Blessed removed from Quinn.","",""
"261302296103747584","Avrae#6944","2025-04-29T22:20:22.3760000-07:00","Effect Blessed removed from Calabaza De Peligro Ratto.","",""
"261302296103747584","Avrae#6944","2025-04-29T22:20:34.4760000-07:00","Effect Blessed removed from Darias of Stone and Fire.","",""
"261302296103747584","Avrae#6944","2025-04-29T22:20:59.9120000-07:00","Effect Hunter's Mark removed from Quinn.
Also removed 1 child effects.","",""
"261302296103747584","Avrae#6944","2025-04-29T22:21:26.3690000-07:00","Effect Flaming Sphere removed from Aillig McCaird.
Also removed 1 child effects.","",""
"261302296103747584","Avrae#6944","2025-04-29T22:21:52.6230000-07:00","Effect Wildfire Spirit removed from Darias of Stone and Fire.","",""
"261302296103747584","Avrae#6944","2025-04-29T22:22:44.7690000-07:00","Cinder removed from combat.","",""
"261302296103747584","Avrae#6944","2025-04-29T22:23:13.4890000-07:00","Effect Bless removed from Darias of Stone and Fire.
Also removed 4 child effects.","",""
"261302296103747584","Avrae#6944","2025-04-29T22:23:42.3080000-07:00","Effect Gust of Wind removed from Hag.
Also removed 1 child effects.","",""
"705249468928360609","eiger415","2025-04-29T22:37:33.9390000-07:00","> @Darias |JustJohn: *The hag overheard your snide comment and a whisper crawls into your ear.*
> 
> **""You were the one who started this... how very, very fortunate for me!""**
> 
> *Your ears ring with a rasping laugh.*
> **“I’ll fetch my Little Squeek once my choir is done gnawing on your bonessss.  Haahaaa...”**
> 
> *You catch just a glimpse of Snæbjörg coming out of the shadows at the far end of the temple.  She disappears behind a wall in the back...*","",""
"261302296103747584","Avrae#6944","2025-04-29T22:38:27.3600000-07:00","**Initiative 1 (round 3)**: Walkers (@Ra’vek | Eiger)
```md
Z1 <Healthy>
Z2 <Healthy>
Z3 <Injured>```","",""
"261302296103747584","Avrae#6944","2025-04-29T22:45:06.2390000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T22:45:16.6230000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T22:45:44.7210000-07:00","","",""
"705249468928360609","eiger415","2025-04-29T22:51:17.6770000-07:00","> *The three decaying corpses claw their way over the ancient stone pews.  Their milky eyes fixed hungrily on you as they snarl and gnash their teeth.*
> 
> *Two attack Darias - one of which slams into his hip leaving a stinging mark.*
> 
> *The third zombie goes after Ra'vek and slams a forearm into his chest.*","",""
"261302296103747584","Avrae#6944","2025-04-29T22:51:20.2220000-07:00","**Initiative 0 (round 3)**: Lair (@Ra’vek | Eiger)
```md
Lair <None>```","",""
"261302296103747584","Avrae#6944","2025-04-29T22:51:36.2970000-07:00","Hag removed from combat.","",""
"705249468928360609","eiger415","2025-04-29T22:53:30.2300000-07:00","> *Once again the blue green flame glows brightly and trails of glowing light surround the injured monsters.*","",""
"261302296103747584","Avrae#6944","2025-04-29T22:53:49.5350000-07:00","FG1: <Injured>","",""
"261302296103747584","Avrae#6944","2025-04-29T22:54:02.6090000-07:00","Z3: <Healthy>","",""
"261302296103747584","Avrae#6944","2025-04-29T22:55:00.4690000-07:00","**Initiative 25 (round 4)**: Ra'vek (@Ra’vek | Eiger)
```md
Ra'vek <36/83 HP> (AC 17) 
> Resistances: poison, fire```","",""
"261302296103747584","Avrae#6944","2025-04-29T22:55:35.4880000-07:00","Calabaza De Peligro Ratto removed from combat.","",""
"261302296103747584","Avrae#6944","2025-04-29T23:09:58.5880000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T23:11:19.6790000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T23:11:55.3390000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T23:13:04.8670000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-29T23:14:25.1330000-07:00","Z3: <Bloodied>","",""
"705249468928360609","eiger415","2025-04-29T23:14:58.2820000-07:00","(Z3 gets -4 damage... need to adjust alias)","",""
"261302296103747584","Avrae#6944","2025-04-29T23:19:35.8070000-07:00","**Initiative 23 (round 4)**: Quinn (@Quinn | Pumpkin)
```md
Quinn <9/67 HP> (AC 16) 
* Disadvantage (Attack Disadvantage)```","",""
"261302296103747584","Avrae#6944","2025-04-29T23:19:46.6010000-07:00","Effect Disadvantage removed from Quinn.","","👆 (1)"
"705249468928360609","eiger415","2025-04-29T23:22:08.6970000-07:00","*Ra'vek shakes off his shock as a zombie lunges at him.  He steadies his aim and then brings forth Nevermore Talon with a magical flame erupting from the blade.  Ra pierces the zombie with a sneak attack and then flames leap to Fleshy.  He then comes back around with Nightpiercer landing another strike which finishes him off.*","",""
"261302296103747584","Avrae#6944","2025-04-29T23:36:13.3450000-07:00","","","🎉 (1)"
"705249468928360609","eiger415","2025-04-29T23:36:53.1240000-07:00","(Forgot to add this to new gfb alias - Z3 dead!)","",""
"261302296103747584","Avrae#6944","2025-04-30T06:56:17.0970000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T06:56:23.0040000-07:00","","",""
"297867642083999744","pumpkincup","2025-04-30T06:57:38.9880000-07:00","!a Second wind","",""
"261302296103747584","Avrae#6944","2025-04-30T06:57:39.3640000-07:00","Could not use counter: You do not have enough remaining uses of Second Wind.","",""
"297867642083999744","pumpkincup","2025-04-30T06:57:44.6360000-07:00","*Frozen in bitter silence, Quinn musters the strength to step away from Cala's body to shoot at the remaining enemies. She no longer speaks.*","",""
"261302296103747584","Avrae#6944","2025-04-30T06:57:56.6590000-07:00","**Initiative 18 (round 4)**: Aillig McCaird (@Aillig McCaird | Sinforge)
```md
Aillig McCaird <20/67 HP> (AC 22) 
* Disadvantage (Attack Disadvantage)```","",""
"261302296103747584","Avrae#6944","2025-04-30T07:08:57.6810000-07:00","Effect Disadvantage removed from Aillig McCaird.","",""
"705249468928360609","eiger415","2025-04-30T07:11:15.9180000-07:00","> *Aillig snaps back to reality as a Zombie jumps along side him.  He too feels a weight lifted now that he’s back outside of the temple walls.  (“Most interesting” he thinks to himself)*","",""
"261302296103747584","Avrae#6944","2025-04-30T11:00:45.3840000-07:00","","",""
"336938667971051531","sinforge.","2025-04-30T11:03:49.6140000-07:00","*Aillig lashes out with his cane, which impacts the flesh beast with a flash of radiant energy.*","",""
"261302296103747584","Avrae#6944","2025-04-30T11:03:54.5820000-07:00","**Initiative 14 (round 4)**: FG1 (@Ra’vek | Eiger)
```md
FG1 <Injured>```","",""
"336938667971051531","sinforge.","2025-04-30T11:05:03.5310000-07:00","""We have to clear a way for Darius to get  out of the temple"" *He says to Ra through gritted teeth.*","",""
"697804343050764289","justjohn4242","2025-04-30T11:08:37.6630000-07:00","""Don't worry, I can get out"" *Darias replies, but he's sullen and still in shock from what happened to Cala and the three poor souls who just got mauled to death... because of his choice.*","",""
"261302296103747584","Avrae#6944","2025-04-30T12:17:41.8620000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T12:17:45.6050000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T12:18:11.5150000-07:00","**Initiative 12 (round 4)**: FireGang (@Darias |JustJohn)
```md
Darias of Stone and Fire <22/67 HP> (AC 19) 
* Disadvantage (Attack Disadvantage)```","",""
"705249468928360609","eiger415","2025-04-30T12:19:26.0980000-07:00","> *Fleshy pins Darias down with one hand and pummels him with the other.  Somehow Darias manages to squirm out of the way of the second attack.*","",""
"697804343050764289","justjohn4242","2025-04-30T13:43:34.3480000-07:00","*Darias is pretty grossed out by Fleshy, and activates his Enspelled Armor to be less in contact and avoid that hit*","",""
"261302296103747584","Avrae#6944","2025-04-30T13:44:25.5070000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T13:45:43.5280000-07:00","","",""
"697804343050764289","justjohn4242","2025-04-30T13:47:43.8210000-07:00","*Darias Misty Steps out of the grapple and back into the doorway. He spares only a glance to his left to see Cala frozen... but has to look away.*","",""
"697804343050764289","justjohn4242","2025-04-30T13:54:08.5590000-07:00","*Through sad eyes and gritted teath, Darias tells Fleshy to die... again!  and casts Eldritch Blast*","",""
"261302296103747584","Avrae#6944","2025-04-30T13:54:11.6290000-07:00","**Initiative 1 (round 4)**: Walkers (@Ra’vek | Eiger)
```md
Z1 <Bloodied>
Z2 <Bloodied>
Z3 <Dead>```","",""
"261302296103747584","Avrae#6944","2025-04-30T14:12:33.8940000-07:00","FG1: <Injured>","",""
"261302296103747584","Avrae#6944","2025-04-30T14:12:48.9090000-07:00","Z1: <Healthy>","",""
"261302296103747584","Avrae#6944","2025-04-30T14:12:58.0370000-07:00","Z2: <Healthy>","",""
"705249468928360609","eiger415","2025-04-30T14:13:20.1020000-07:00","(Rewind of burning hands)","",""
"261302296103747584","Avrae#6944","2025-04-30T14:17:24.4040000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T14:17:40.9600000-07:00","","",""
"697804343050764289","justjohn4242","2025-04-30T14:18:19.8950000-07:00","*and Darias blasts the abomination back into the room*","",""
"261302296103747584","Avrae#6944","2025-04-30T14:18:21.8820000-07:00","**Initiative 0 (round 4)**: Lair (@Ra’vek | Eiger)
```md
Lair <None>```
Z3 automatically removed from combat.","",""
"261302296103747584","Avrae#6944","2025-04-30T14:21:38.5200000-07:00","FG1: <Injured>","",""
"261302296103747584","Avrae#6944","2025-04-30T14:24:18.7820000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T14:24:34.1670000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T14:24:43.1960000-07:00","**Initiative 25 (round 5)**: Ra'vek (@Ra’vek | Eiger)
```md
Ra'vek <36/83 HP> (AC 17) 
> Resistances: poison, fire```","",""
"705249468928360609","eiger415","2025-04-30T14:25:28.1950000-07:00","> *All the zombies crawl up and start flapping their arms around doing absolutely nothing.*","",""
"705249468928360609","eiger415","2025-04-30T14:26:15.5370000-07:00","> *The aura of the Eternal Flame continues to swirl around Fleshy providing  him some comfort.*","",""
"261302296103747584","Avrae#6944","2025-04-30T14:27:44.1500000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T14:27:57.2220000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T14:28:15.2690000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T14:28:42.1230000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T14:28:55.9930000-07:00","**Initiative 23 (round 5)**: Quinn (@Quinn | Pumpkin)
```md
Quinn <9/67 HP> (AC 16)```","",""
"705249468928360609","eiger415","2025-04-30T14:29:49.7720000-07:00","*Ra continues to hack away with his blades, focused on putting an end to this nightmare of a day.*","",""
"261302296103747584","Avrae#6944","2025-04-30T14:45:32.3300000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T14:45:39.7870000-07:00","","",""
"297867642083999744","pumpkincup","2025-04-30T14:46:01.7010000-07:00","*Silence.*","","😿 (1)"
"261302296103747584","Avrae#6944","2025-04-30T14:46:09.3910000-07:00","**Initiative 18 (round 5)**: Aillig McCaird (@Aillig McCaird | Sinforge)
```md
Aillig McCaird <20/67 HP> (AC 22)```","",""
"261302296103747584","Avrae#6944","2025-04-30T15:17:23.7800000-07:00","","","goosingmad (1)"
"336938667971051531","sinforge.","2025-04-30T15:21:01.6370000-07:00","*Aillig tries spraying the flesh monster with poison, but yet again finds his standard arsenal of sigils to be wanting in a fight.*","",""
"261302296103747584","Avrae#6944","2025-04-30T15:21:07.7570000-07:00","**Initiative 14 (round 5)**: FG1 (@Ra’vek | Eiger)
```md
FG1 <Injured>```","",""
"261302296103747584","Avrae#6944","2025-04-30T15:34:38.1830000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T15:34:42.4520000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T15:40:38.9160000-07:00","**Initiative 12 (round 5)**: FireGang (@Darias |JustJohn)
```md
Darias of Stone and Fire <39/67 HP> (AC 19) 
* Disadvantage (Attack Disadvantage)```","",""
"705249468928360609","eiger415","2025-04-30T15:41:46.3990000-07:00","*Fleshy did not like being pushed around and comes back with vengeance.  Two huge slams later, Aillig falls.*","",""
"261302296103747584","Avrae#6944","2025-04-30T16:00:26.3760000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T16:01:29.8420000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T16:01:39.1690000-07:00","**Initiative 1 (round 5)**: Walkers (@Ra’vek | Eiger)
```md
Z1 <Dead>
Z2 <Dead>```","","🎉 (1)"
"697804343050764289","justjohn4242","2025-04-30T16:02:49.8320000-07:00","*Darias blast, and kills, the last zombie out of the way. Then he steps forward and grows to an impressive and Large size to block the doorway.*

""Try and grapple me now bastard"" *he says as he looks down at the lump of flesh*","","😆 (1)"
"261302296103747584","Avrae#6944","2025-04-30T16:19:38.8130000-07:00","**Initiative 0 (round 5)**: Lair (@Ra’vek | Eiger)
```md
Lair <None>```
Z1 automatically removed from combat.
Z2 automatically removed from combat.","",""
"261302296103747584","Avrae#6944","2025-04-30T16:20:35.0990000-07:00","FG1: <Injured>","",""
"261302296103747584","Avrae#6944","2025-04-30T16:22:55.9420000-07:00","**Initiative 25 (round 6)**: Ra'vek (@Ra’vek | Eiger)
```md
Ra'vek <36/83 HP> (AC 17) 
> Resistances: poison, fire```","",""
"705249468928360609","eiger415","2025-04-30T16:26:18.0510000-07:00","> *A wave of cold energy rides the on the blue glow of the Eternal Flame and surround Fleshy.  It appears to hover for a moment… whipping around his wounds.*","",""
"705249468928360609","eiger415","2025-04-30T16:31:26.3560000-07:00","*Ra’vek sees Aillig down.  He rushes forward and begins to pull Aillig out of the way.  Fleshy sees this and takes a swipe.*","",""
"261302296103747584","Avrae#6944","2025-04-30T16:31:49.9770000-07:00","","",""
"705249468928360609","eiger415","2025-04-30T16:33:52.9190000-07:00","*Ra then pulls out his last potion of (greater) healing and starts feeding to Aillig.*
** “Come on old man!  We need you!”**","",""
"261302296103747584","Avrae#6944","2025-04-30T16:35:46.9320000-07:00","@Ra’vek | Eiger  :game_die:
**Healing**: 4d4 (3, 3, 3, **4**) + 4
**Total**: 17","","🎉 (1)"
"261302296103747584","Avrae#6944","2025-04-30T16:36:21.4150000-07:00","Aillig McCaird: <17/67 HP> (+17)","",""
"261302296103747584","Avrae#6944","2025-04-30T16:36:36.5080000-07:00","**Initiative 23 (round 6)**: Quinn (@Quinn | Pumpkin)
```md
Quinn <9/67 HP> (AC 16)```","",""
"705249468928360609","eiger415","2025-04-30T16:39:16.3310000-07:00","*Aillig slowly blinks his eyes as he comes back to consciousness.*","",""
"336938667971051531","sinforge.","2025-04-30T16:39:41.8790000-07:00","""Fuuuck... That hurt."" *He groans*","",""
"261302296103747584","Avrae#6944","2025-04-30T16:45:24.6760000-07:00","","","🎯 (1)"
"261302296103747584","Avrae#6944","2025-04-30T16:45:31.8740000-07:00","","","🎯 (1)"
