"SESSION_NUM","THREAD_MSG_NUM","LOCATION_NAME","CHARACTER_NAME","MESSAGE"
"50","18001690","East Island: Frozen River (ENCOUNTER)","Calabaza","(need 11 added back to wolf)"
"50","18001700","East Island: Frozen River (ENCOUNTER)","Calabaza","*Cala hears Ra'Vek yell and follows the sound, circling overhead of the wolf that attacks. He plinks two bolts down, the first one to sting the wolf's hide and the second straight into the wolf's mouth once he get's the beast's attention*
""More's the pity, I tend to like dogs!"""
"50","18001710","East Island: Frozen River (ENCOUNTER)","Quinn","Quinn attacks with a Snake Eyes!  WW2: <Injured> (-10) 

Note:**To Hit**: 1d20 (10) + 10 = `20`
**Damage**: 1d8 (5) + 5 
magical piercing = `10`,
Note:You have a +1 bonus to attack and damage rolls made with this magic weapon."
"50","18001720","East Island: Frozen River (ENCOUNTER)","Quinn","Quinn attacks with a Snake Eyes!  WW2: <Injured> (-13) 

Note:**To Hit**: 1d20 (3) + 10 = `13`
**Damage**: 1d8 (**8**) + 5 
magical piercing = `13`,
Note:You have a +1 bonus to attack and damage rolls made with this magic weapon."
"50","18001730","East Island: Frozen River (ENCOUNTER)","Quinn","*Quinn growls at the wolves when they appear, narrowing her eyes at the one who pins its eyes on her. She'd never been a fan of feral dogs. Call that her natural instinct... She lifts her bow and flies two arrows, watching them sink into the wolf's thick pelt.* ""Take that, *dog*."""
"50","18001740","East Island: Frozen River (ENCOUNTER)","Dungeon Master","WW1: <Bloodied>"
"50","18001750","East Island: Frozen River (ENCOUNTER)","Ra’vek","(Add 7 hp = 11 wrong fire dmg - 4 extra enlarge)"
"50","18001760","East Island: Frozen River (ENCOUNTER)","Ra’vek","*Kly gets himself back upright and flies off towards Ra'vek.  He unfortunately lost too much time getting back into normal flight to make it there in time.*"
"50","18001770","East Island: Frozen River (ENCOUNTER)","Darias","Darias makes an Acrobatics check! 1d20 (2) + 2 = `4`"
"50","18001780","East Island: Frozen River (ENCOUNTER)","Darias","*Darias here's the rush of growled ice and heads as fast as he can towards the sound of two beasts... and he trips over the air and ends up upside down again!*

""son of a... this wind!""

*Darias sees a giant wolf attacking Ra, and Cala flying nearby. At least they are both ok!*

*Darias uses his DASH to get himself right side up and orient himself. Then he hurls ""apples"" at Ra to heal him. Hopefully it works as well as when Cala used that healing word*"
"50","18001790","East Island: Frozen River (ENCOUNTER)","Darias","Darias casts Healing Word!  Ra: <52/75 HP> (+7 HP) 

Note:**Healing**: -(2d4 (**1**, **1**) + 1) + -(2d4 (**1**, 3)) 
magical heal = `-7`,
Note:A creature of your choice that you can see within range regains Hit Points equal to 2d4 plus your spellcasting ability modifier.,
Note:The healing increases by 2d4 for each spell slot level above 1.,
Note:`2` ◉◉▢▢ (-1)"
"50","18001800","East Island: Frozen River (ENCOUNTER)","Darias","*Darias is confused by how feeble his healing magic has become... maybe the gods are messing with him!*"
"50","18001810","East Island: Frozen River (ENCOUNTER)","Aillig","Aillig MacCaird casts Ray of Sickness!  

Note:**Effect**: Sickening Ray 
2 rounds,
Note:**To Hit**: 1d20 (3) + 8 = `11`
**Miss!**,
Note:You shoot a greenish ray at a creature within range. Make a ranged spell attack against the target. On a hit, the target takes 2d8 Poison damage and has the Poisoned condition until the end of your next turn. Using a Higher-Level Spell Slot. The damage increases by 1d8 for each spell slot level above 1.,
Note:The damage increases by 1d8 for each spell slot level above 1.,
Note:`2` 〇〇〇 (-1),
Note:Whenever you cast a spell using your alchemist's supplies as the spellcasting focus, you gain a bonus to one roll of the spell. That roll must restore hit points or be a damage roll that deals acid, fire, necrotic, or poison damage, and the bonus equals your Intelligence modifier (minimum of +1)."
"50","18001820","East Island: Frozen River (ENCOUNTER)","Aillig","Aillig MacCaird casts Ray of Sickness!  WW3: <Bloodied> (-15) 

Note:**Effect**: Sickening Ray 
2 rounds,
Note:**To Hit**: 1d20 (7) + 8 = `15`
**Damage**: 2d8 (5, 6) + 1d8 (4) 
magical poison = `15`
**Effect**: Poisoned (Ray of Sickness) 
2 rounds (Check Disadvantage: All; Attack Disadvantage; Parent: Sickening Ray),
Note:You shoot a greenish ray at a creature within range. Make a ranged spell attack against the target. On a hit, the target takes 2d8 Poison damage and has the Poisoned condition until the end of your next turn. Using a Higher-Level Spell Slot. The damage increases by 1d8 for each spell slot level above 1.,
Note:The damage increases by 1d8 for each spell slot level above 1."
"50","18001830","East Island: Frozen River (ENCOUNTER)","Aillig","Aillig MacCaird casts Create Bonfire!  <No Target>: Dealt 7 damage! 

Note:**DC**: 15
DEX Save
**Damage**: 2d8 (3, 4) 
magical fire = `7`,
Note:**Effect**: Bonfire 
10 rounds (Attack: Bonfire; Parent: Create Bonfire),
Note:You create a bonfire on ground that you can see within range. Until the spell ends, the magic bonfire fills a 5-foot cube. Any creature in the bonfire's space when you cast the spell must succeed on a Dexterity saving throw or take 1d8 fire damage. A creature must also make the saving throw when it moves into the bonfire's space for the first time on a turn or ends its turn there.

The bonfire ignites flammable objects in its area that aren't being worn or carried.

The spell's damage increases by 1d8 when you reach 5th level (2d8), 11th level (3d8), and 17th level (4d8)."
"50","18001840","East Island: Frozen River (ENCOUNTER)","Aillig","Aillig MacCaird makes a Concentration Save! If you take damage, you must succeed on a Constitution saving throw to maintain Concentration. The DC equals 10 or half the damage taken (round down), whichever number is higher, up to a maximum DC of 30.

**DC 10**
1d20 (16) + 7 = `23`; Success!"
"50","18001850","East Island: Frozen River (ENCOUNTER)","Aillig","*Aillig pulls out a sigil and seems to have trouble handling it for a moment, but then digs deep and manages to send a been of sickly green out to strike the wolf stalking him. He then back a up to put his bonfire between him and the beast*"
"50","18001860","East Island: Frozen River (ENCOUNTER)","Dungeon Master","@Ra’vek [8] || Eiger  :game_die:
**W1 Recharge**: 1d6 (**6**)
**Total**: 6"
"50","18001870","East Island: Frozen River (ENCOUNTER)","Dungeon Master","@Ra’vek [8] || Eiger  :game_die:
**W2 Recharge**: 1d6 (**1**)
**Total**: 1"
"50","18001880","East Island: Frozen River (ENCOUNTER)","Dungeon Master","@Ra’vek [8] || Eiger  :game_die:
**W3 Recharge**: 1d6 (**6**)
**Total**: 6"
"50","18001890","East Island: Frozen River (ENCOUNTER)","Dungeon Master","@Ra’vek [8] || Eiger  :game_die:
**W1 Thin Ice**: 1d6 (**6**)
**Total**: 6"
"50","18001900","East Island: Frozen River (ENCOUNTER)","Ra","Ra makes a Dexterity Save! 1d20 (11) + 8 = `19`"
"50","18001910","East Island: Frozen River (ENCOUNTER)","Winter Wolf","A Winter Wolf makes a Dexterity Save! **DC 14**
1d20 (15) + 1 = `16`
>>> *WW1* Success!"
"50","18001920","East Island: Frozen River (ENCOUNTER)","Winter Wolf","A Winter Wolf attacks with a Cold Breath (Recharge 5–6)!  Ra: <41/75 HP> (-11 HP) 

Note:**DC**: 12,
Note:**CON Save**: 1d20 (12) + 2 = `14`; Success!
**Damage**: (4d8 (6, 7, 6, 4)) / 2 
cold = `11`
**Concentration**: DC 10,
Note:**Effect**: Cold Breath Used (Recharge Cold Breath),
Note:*Constitution Saving Throw:* DC 12, each creature in a 15-foot Cone. *Failure:* 18 (4d8) Cold damage. *Success:* Half damage."
"50","18001930","East Island: Frozen River (ENCOUNTER)","Winter Wolf","A Winter Wolf attacks with a Bite!  Ra: <32/75 HP> (-9 HP) 

Note:**To Hit**: 2d20kh1 (16, ~~13~~) + 6 = `22`
**Damage**: 2d6 (4, **1**) + 4 
piercing = `9`
**Concentration**: DC 10
**Effect**: Prone (Attack Disadvantage; Stand Up),
Note:*Melee Attack Roll:* +6, reach 5 ft. *Hit:* 11 (2d6 + 4) Piercing damage. If the target is a Large or smaller creature, it has the Prone condition."
"50","18001940","East Island: Frozen River (ENCOUNTER)","Winter Wolf","A Winter Wolf attacks with a Cold Breath (Recharge 5–6)!  Aillig MacCaird: <40/59 HP> (-8 HP) 

Note:**DC**: 12,
Note:**CON Save**: 1d20 (19) + 7 = `26`; Success!
**Damage**: (4d8 (**1**, 4, 4, **8**)) / 2 
cold = `8`
**Concentration**: DC 10,
Note:**Effect**: Cold Breath Used (Recharge Cold Breath),
Note:*Constitution Saving Throw:* DC 12, each creature in a 15-foot Cone. *Failure:* 18 (4d8) Cold damage. *Success:* Half damage."
"50","18001950","East Island: Frozen River (ENCOUNTER)","Aillig","Aillig MacCaird makes a Concentration Save! If you take damage, you must succeed on a Constitution saving throw to maintain Concentration. The DC equals 10 or half the damage taken (round down), whichever number is higher, up to a maximum DC of 30.

**DC 10**
1d20 (**20**) + 7 = `27`; Success!"
"50","18001960","East Island: Frozen River (ENCOUNTER)","Dungeon Master",">>> *Two of the wolves came primed for battle and find their second breath. Just as the pack leader is about to attack, the ice underneath gives way.  Ra’vek and the wolf jump to safety but the noise draws in a second wolf.  Ra’vek was about to scramble to his feet, but an icy blast hits him from behind.  Momentarily frozen, the second wolf comes in and clamps down on his arm, shaking him violently back to the ground.*

*Across the river, a limping wolf coughs out a toxic poison that’s taken him over.  In a flicker of fire light, it sees its prey - Aillig.  A cold blast is sent forth and wraps around Aillig, chilling him to the bone. Strangely, the bonfire is not phased and continues to burn brightly! 🔥*"
"50","18001970","East Island: Frozen River (ENCOUNTER)","Ra","Ra stands up!  

Note:**Removed Effect**: Prone"
"50","18001990","East Island: Frozen River (ENCOUNTER)","Ra","Ra casts Absorb Elements!  

Note:**Effect**: Absorb Elements 
until start of next turn (Attack: Absorbed Element),
Note:On future castings, you can use `-amt #` to represent the original damage you are absorbing.,
Note:The spell captures some of the incoming energy, lessening its effect on you and storing it for your next melee attack. You have resistance to the triggering damage type until the start of your next turn. Also, the first time you hit with a melee attack on your next turn, the target takes an extra 1d6 damage of the triggering type, and the spell ends."
"50","18002000","East Island: Frozen River (ENCOUNTER)","Dungeon Master","Ra: <28/75 HP> (-1d6 (4) = `-4`)"
"50","18002010","East Island: Frozen River (ENCOUNTER)","Ra","Ra uses Luck Points!  

Note:**Lucky**: 1d20 (18) = `18`,
Note:You have a number of Luck Points equal to your Proficiency Bonus and can spend the points on the benefits below. You regain your expended Luck Points when you finish a Long Rest.
**Advantage.** When you roll a d20 for a D20 Test, you can spend 1 Luck Point to give yourself Advantage on the roll.
Disadvantage. When a creature rolls a d20 for an attack roll against you, you can spend 1 Luck Point to impose Disadvantage on that roll.,
Note:〇〇〇 (-1)"
"50","18002020","East Island: Frozen River (ENCOUNTER)","Ra","Misfortune Bringer **Ra** attemps to mark **WW2** with Evil Eye
Charisma Save: 1d20 (7) - 1 = `6`
Misfortune DC: 13
*fail*

You gain the ability to place a minor curse on others with a glance.
- As a bonus action on your turn, choose a creature you can see within 60 feet. The chosen creature must succeed on a Charisma saving throw against your misfortune save DC or be marked by your evil eye.
- While a creature is marked by your evil eye, you can use your Sneak Attack against the creature even if you don’t have advantage on the attack roll, but not if you have disadvantage on it.
- The creature remains marked by your evil eye for 1 minute or until you mark a different creature with your evil eye, whichever comes first."
"50","18002030","East Island: Frozen River (ENCOUNTER)","Ra","Ra attacks with a Nevermore Talon!  WW1: <Critical> (-14) 

Note:**To Hit**: 2d20kh1 (16, ~~7~~) + 8 = `24`
**Damage**: 1d4 (**4**) + 5 + 2d6 (**1**, 4) 
magical piercing = `14`,
Note:As long as this weapon is within your reach and you are attuned to it, you and allies within 30 feet of you gain the following benefits.


***Alarm.*** The weapon magically awakens each subject who is sleeping naturally when combat begins. This benefit doesn’t wake a subject from magically induced sleep.


***Supernatural Readiness.*** Each subject has Advantage on its Initiative rolls.,
Note:Once per turn, you can deal an extra 2d6 damage to one creature you hit with an attack if you have advantage on the attack roll."
"50","18002040","East Island: Frozen River (ENCOUNTER)","Ra","Ra casts Green-Flame Blade!  

Note:You brandish the weapon used in the spell's casting and make a melee attack with it against one creature within 5 feet of you. On a hit, the target suffers the weapon attack's normal effects, and you can cause green fire to leap from the target to a different creature of your choice that you can see within 5 feet of it. The second creature takes fire damage equal to your spellcasting ability modifier.

This spell's damage increases when you reach certain levels. At 5th level, the melee attack deals an extra 1d8 fire damage to the target on a hit, and the fire damage to the second creature increases to 1d8 + your spellcasting ability modifier. Both damage rolls increase by 1d8 at 11th level (2d8 and 2d8) and 17th level (3d8 and 3d8)."
"50","18002050","East Island: Frozen River (ENCOUNTER)","Dungeon Master","WW1: <Dead>"
"50","18002060","East Island: Frozen River (ENCOUNTER)","Dungeon Master","WW2: <Injured>"
"50","18002070","East Island: Frozen River (ENCOUNTER)","Ra","Misfortune Bringer **Curse of the Debilitated.** When a creature marked by your evil eye takes damage, you can use your reaction and spend 1 jinx point to roll 1d12. The creature takes necrotic damage equal to the result."
"50","18002080","East Island: Frozen River (ENCOUNTER)","Dungeon Master","@Ra’vek [8] || Eiger  :game_die:
**Ra'vek sees the creature take damage and yells ""Suffer!""**: 1d12 (6)
**Total**: 6"
"50","18002090","East Island: Frozen River (ENCOUNTER)","Dungeon Master","WW2: <Bloodied>"
"50","18002100","East Island: Frozen River (ENCOUNTER)","Ra","Ra nicks with Short Sword  WW2: <Bloodied> (-4) 

Note:**To Hit**: 1d20 (13) + 8 = `21`
**Damage**: 1d6 (3) + 5 + -4 
piercing = `4`,
Note:Proficiency with a Shortsword allows you to add your proficiency bonus to the attack roll for any attack you make with it.




---


This weapon has the following mastery property. To use this property, you must have a feature that lets you use it.


***Vex.*** If you hit a creature with this weapon and deal damage to the creature, you have Advantage on your next attack roll against that creature before the end of your next turn."
"50","18002110","East Island: Frozen River (ENCOUNTER)","Ra’vek","*After Ra'vek has been frozen and dragged to the ground, he smacks the smaller Wolf in the noise and rises to his feet placing a curse upon the Wolf.  He then turns to the pack leader who blasted him with his breath and fakes a high pass to instead roll to the side where he pierces his dagger up through the throat.   Green flames surround the blade and the creature falls.*

*Ra'vek turns to the smaller wolf quickly and flames fly off his dagger into the creature.  Started with a surprise injury to its ear... or was that ringing from something else... it never saw the short sword come in for a stab from the other side.*"
"50","18002120","East Island: Frozen River (ENCOUNTER)","Calabaza","Calabaza de Peligro attacks with a Crossbow, Hand!  WW2: <Critical> (-23) 

Note:**To Hit**: 2d20kh1 (~~**1**~~, 14) + 7 = `21`
**Damage**: 1d6 (5) + 4 + 4d6 (**6**, 2, 4, 2) 
piercing = `23`,
Note:Proficiency with a Hand Crossbow allows you to add your proficiency bonus to the attack roll for any attack you make with it.




---


This weapon has the following mastery property. To use this property, you must have a feature that lets you use it.


***Vex.*** If you hit a creature with this weapon and deal damage to the creature, you have Advantage on your next attack roll against that creature before the end of your next turn.,
Note:Once per turn, you can deal an extra 4d6 damage to one creature you hit with an attack if you have advantage on the attack roll."
"50","18002130","East Island: Frozen River (ENCOUNTER)","DM","Nick  WW2: <Dead> (-10) 

Note:**To Hit**: 1d20 (**20**) + 7 = `27`
**Damage (CRIT!)**: 2d4 (2, **4**) + 4 
piercing = `10`,
Note:Proficiency with a Dagger allows you to add your proficiency bonus to the attack roll for any attack you make with it.




---


This weapon has the following mastery property. To use this property, you must have a feature that lets you use it.


***Nick.*** When you make the extra attack of the Light property, you can make it as part of the Attack action instead of as a Bonus Action. You can make this extra attack only once per turn."
"50","18002140","East Island: Frozen River (ENCOUNTER)","Calabaza","*Cala watches in horror as Ra gets mauled and shook, darting forward to fire his little crossbow at the wolf and hoping he doesn’t hit his companion. As a bolt sinks successfully into the wolf’s fur, he follows it up with a dagger tossed at the beast’s eye to end its rampage*"
"50","18002150","East Island: Frozen River (ENCOUNTER)","Calabaza","Calabaza de Peligro casts Healing Word!  Ra: <32/75 HP> (+4 HP) 

Note:**Healing**: -(2d4 (**1**, **1**) + 2) 
magical heal = `-4`,
Note:A creature of your choice that you can see within range regains Hit Points equal to 2d4 plus your spellcasting ability modifier.,
Note:`1` ◉◉〇〇 (-1)"
"50","18002160","East Island: Frozen River (ENCOUNTER)","Calabaza","*Cala squeaks a  “muffin” at Ra to return a bit of his vigor to him via healing word*
“Not the most healthy choice I’m afraid…”"
"50","18002170","East Island: Frozen River (ENCOUNTER)","Quinn","Quinn attacks with a Snake Eyes!  

Note:**To Hit**: 1d20 (**1**) + 10 = `11`
**Miss!**,
Note:You have a +1 bonus to attack and damage rolls made with this magic weapon."
"50","18002180","East Island: Frozen River (ENCOUNTER)","Quinn","Quinn attacks with a Snake Eyes!  WW3: <Bloodied> (-7) 

Note:**To Hit**: 1d20 (14) + 10 = `24`
**Damage**: 1d8 (2) + 5 
magical piercing = `7`,
Note:You have a +1 bonus to attack and damage rolls made with this magic weapon."
"50","18002190","East Island: Frozen River (ENCOUNTER)","Quinn","Quinn uses Second Wind!  Quinn: <25/59 HP> (+13 HP) 

Note:**Healing**: -(1d10 (7) + 6) 
heal = `-13`,
Note:You have a limited well of stamina that you can draw on to protect yourself from harm. On your turn, you can use a bonus action to regain hit points equal to 1d10 + your fighter level.,
Note:◉〇〇 (-1)"
"50","18002200","East Island: Frozen River (ENCOUNTER)","Quinn","*Seeing that Cala successfully took down the wolf she was targeting, she turns to the last of the pack and aims, only hitting one arrow but still satisfied to hit. She ponders moving closer to land, but decides against it when she looks down and realizes how much she was bleeding. The extreme cold had her focus so much that she hasn't noticed. She pulled from her inner magic well, taking in a deep breath and wincing as some of her wounds began to close.*"
"50","18002210","East Island: Frozen River (ENCOUNTER)","Ra’vek","*Kly flies down to inspect the wolves... just to make sure they're dead*  (They are)"
"50","18002220","East Island: Frozen River (ENCOUNTER)","Darias","Darias makes an Acrobatics check! 1d20 (7) + 2 = `9`"
"50","18002230","East Island: Frozen River (ENCOUNTER)","Darias","*Darias flies over to where he heard the last wolf... and the wind flips him updside down again!*

""Dammit!"""
"50","18002240","East Island: Frozen River (ENCOUNTER)","Darias","Darias casts Eldritch Blast!  WW3: <Bloodied> (-11) 

Note:**To Hit**: 2d20kl1 (~~11~~, 8) + 6 = `14`
**Damage**: 1d10 (8) 
magical magical force + 3 
magical fire = `11`,
Note:A beam of crackling energy streaks toward a creature within range. Make a ranged spell attack against the target. On a hit, the target takes 1d10 force damage.

The spell creates more than one beam when you reach higher levels: two beams at 5th level, three beams at 11th level, and four beams at 17th level. You can direct the beams at the same target or at different ones. Make a separate attack roll for each beam.,
Note:When you hit a creature with eldritch blast, you can push the creature up to 10 feet away from you in a straight line.,
Note:Adds 3
fire damage to an attack from your Efreeti patron once per turn."
"50","18002250","East Island: Frozen River (ENCOUNTER)","Darias","Darias casts Eldritch Blast!  

Note:**To Hit**: 2d20kl1 (5, ~~18~~) + 6 = `11`
**Miss!**,
Note:A beam of crackling energy streaks toward a creature within range. Make a ranged spell attack against the target. On a hit, the target takes 1d10 force damage.

The spell creates more than one beam when you reach higher levels: two beams at 5th level, three beams at 11th level, and four beams at 17th level. You can direct the beams at the same target or at different ones. Make a separate attack roll for each beam.,
Note:When you hit a creature with eldritch blast, you can push the creature up to 10 feet away from you in a straight line."
"50","18002260","East Island: Frozen River (ENCOUNTER)","Darias","*Darias, while upside down and swearing, fires off two Eldritch blasts (at disadvantage) and hits with one weaving force and fire damage together to strike the wolf.

The second blast fires off into the snow and beyond*"
"50","18002270","East Island: Frozen River (ENCOUNTER)","Aillig","Aillig MacCaird casts Poison Spray!  WW3: <Dead> (-16) 

Note:**To Hit**: 1d20 (16) + 8 = `24`
**Damage**: 2d12 (9, 3) + 4 
magical poison = `16`,
Note:You spray toxic mist at a creature within range. Make a ranged spell attack against the target. On a hit, the target takes 1d12 Poison damage. Cantrip Upgrade. The damage increases by 1d12 when you reach levels 5 (2d12), 11 (3d12), and 17 (4d12).,
Note:Whenever you cast a spell using your alchemist's supplies as the spellcasting focus, you gain a bonus to one roll of the spell. That roll must restore hit points or be a damage roll that deals acid, fire, necrotic, or poison damage, and the bonus equals your Intelligence modifier (minimum of +1)."
"50","18002280","East Island: Frozen River (ENCOUNTER)","Aillig","*Leaning out from behind the bonfire, Aillig releases a spray of poison at the wolf, which cannot withstand the effects and slumps over.*"
"50","18002290","East Island: Frozen River (ENCOUNTER)","Darias","*In the resulting quiet Darias just continues hanging upside down for a little while longer. He's exhausted, half froze, and he misses Pandora.*

""Everyone alive out there? I'll be down in a moment with some healing""

*and Darias just sits there hanging while he catches his breadth*"
"50","18002300","East Island: Frozen River (ENCOUNTER)","Aillig","""Got a fire going over here is anyone needs a warm up. Follow the light to the opposite shore if you can."" *Aillig calls out in response."
"51","18002310","East Island: Frozen River","Dungeon Master","End Init"
"51","18002320","East Island: Frozen River","Dungeon Master",">>> *With all the wolves down, your heightened sense begins to relax.  With the loss of adrenaline you once again are reminded about how cold it is out.  Thankfully the snow fall is lessening and you can see a bonfire on the opposite shoreline.  It looks like Aillig is over there waving for all to join him.*
(What do you do?)"
"51","18002330","East Island: Frozen River","Darias","Darias casts Cure Wounds!  Darias: Dealt -27 damage! 

Note:**Healing**: -(2d8 (6, **8**) + 1) + -(2d8 (**8**, 4)) 
magical heal = `-27`,
Note:A creature you touch regains a number of Hit Points equal to 2d8 plus your spellcasting ability modifier.,
Note:The healing increases by 2d8 for each spell slot level above 1.,
Note:`2` ◉〇▢▢ (-1)"
"51","18002340","East Island: Frozen River","Darias","*Daria rights himself standing up and casts healing magic on himself and feels significantly better. He looks around for others that are injured and sees Quinn and Ra look rough. He floats over to the fire slowly, carefully, absolutely not wanting flip upside down yet again. How many times was that??

When Quinn and Ra come over he will cast healing magic on them.*"
"51","18002350","East Island: Frozen River","Darias","@Quinn [7] || Pumpkin healing for you"
"51","18002360","East Island: Frozen River","Darias","Darias casts Cure Wounds!  <No Target>: Dealt -4 damage! 

Note:**Healing**: -(2d8 (2, **1**) + 1) 
magical heal = `-4`,
Note:A creature you touch regains a number of Hit Points equal to 2d8 plus your spellcasting ability modifier.,
Note:`1` 〇〇〇〇 (-1)"
"51","18002370","East Island: Frozen River","Darias","@Ra’vek [8] || Eiger healing for you"
"51","18002390","East Island: Frozen River","Darias","Darias casts Cure Wounds!  <No Target>: Dealt -27 damage! 

Note:**Healing**: -(2d8 (5, **8**) + 1) + -(2d8 (**8**, 5)) 
magical heal = `-27`,
Note:A creature you touch regains a number of Hit Points equal to 2d8 plus your spellcasting ability modifier.,
Note:The healing increases by 2d8 for each spell slot level above 1.,
Note:`2` 〇〇▢▢ (-1)"
"51","18002400","East Island: Frozen River","Dungeon Master","This channel is not in combat."
"51","18002410","East Island: Frozen River","Dungeon Master","Ra: 59/75 (+27)"
"51","18002420","East Island: Frozen River","Calabaza","*Cala wings it over to Aillig once he sights the caster and his bonfire through the snow, joining him and peppering the group with many many questions, being very overstimulated*
""Hoo! Alive and absolutely over all this excitement for the day! Anyone else surprised this frozen river broke up when it did? It's been solid since I've been here.  What was the big ice lizardy thing? Nearly nipped my tail right off! Since when did wolves burp ice? Do you think there's a fire counterpart to the ice thingamajig and that's what warmed the river? Anyone else hungry? I'm hungry!"""
"51","18002430","East Island: Frozen River","Aillig","""My dear... Well, yes I would not be surprised to find that a fire lizard similar but opposed to that beast exists. As to the ice breathing wolves, I have not seen such things before, and would rather not again. They were NOT very friendly. As to the last..."" *Aillig reaches into his bag and takes out a ration pack, opening it up and handing some to Cala.* ""I too, could eat before we press on."""
"51","18002440","East Island: Frozen River","Quinn","*As soon as Quinn reaches land, she plops down and lays back, taking in deep breaths. All the adrenaline from crossing the ice and fighting unwelcome enemies had fled, leaving her fatigued. The snow was a comfortable cushion beneath her.* ""Food sounds nice about now..."""
"51","18002450","East Island: Frozen River","Darias","*Darias is already reclined by the fire and eating some rations. Some food and some rest sound fantastic.*

*Darias also brings out some incense and calms his mind to bring Pandora back into this realm*

*When she returns she flits around happy to be here and then checks in on Darias and each companion zooming around them to make sure they are ok*"
"51","18002460","East Island: Frozen River","Calabaza","*Cala cheers as Aillig offers him food and starts stuffing his face, nibbling at double-speed. The Ratkin actually stands still for once while he fills his cheeks like a hamster*"
"51","18002470","East Island: Frozen River","Ra’vek","*Ra’vek has been clawed, bitten, and blasted with freezing cold air in the last minute.  He looks exhausted.  By the time Darias came over, Ra’vek was struggling to stand.  As a wave of healing energy washes over him he looks up at Darias and whispers… * “Thank you.”

*With wounds closing, Ra’vek slowly makes his way over to the bonfire with Klymok following by his side.*

“Yes, Yes… I’ll be fine, Kly… We’ve been through worse… I just need a minute to warm up.”"
"51","18002480","East Island: Frozen River","Darias","*Darias uses one of his newer abilities, Magical Cunning, to restore one of his pact magic slots. Ah... that's good to have a little magic left*

""Quinn, if you're still seriously hurt I have one magic spell left and I could heal you more. That last heal was... anemic. Sorry. Or I could hold on to this last spell in case of some other emergency."""
"51","18002490","East Island: Frozen River","Quinn","*Quinn hears Darias and lifts a hand to wave off the idea.* ""I'll be alright, I've got a potion in my bag...I'm just taking a second."" *Her hand flops back down to lay on the ground next to her.* ""But thank you for the offer. Save it for a worse circumstance, should we run into it."""
"51","18002500","East Island: Frozen River","Aillig","*There being no burnable wood around, Aillig continues renewing the bonfire for a while to allow everyone to warm up. After a bit he looks up from the casting and asks.* “Are we ready to get back to moving?”"
"51","18002510","East Island: Frozen River","Ra’vek","“Do you still have the map?” *Ra asks Aillig*"
"51","18002520","East Island: Frozen River","Dungeon Master","> *It’s late afternoon… Maybe just an hour or two of daylight left. The wind and snow is beginning to pick up again.*"
"51","18002530","East Island: Frozen River","Calabaza","Calabaza de Peligro makes a Survival check! 1d20 (10) + 7 = `17`"
"51","18002540","East Island: Frozen River","Aillig","*Aillig reaches into the inside of his thick coat and pulls out the map for everyone to gather around*"
"51","18002550","East Island: Frozen River","Dungeon Master",">>> *Gathering around the map, Aillig traces the route with his gloved fingers, the parchment stiff from the cold. The route follows the river westward and upstream, towards the distant mountains. While the forest provided some cover before, this next stretch looks exposed. You see nothing but an open expanse with blowing wind and snow.  Another storm on the horizon creeps ever closer.  If you’re going to move, now is the time.*"
"51","18002560","East Island: Frozen River","Aillig","*looking to the sky Aillig frowns* “We should get moving so as to not get caught out in the weather.”"
"51","18002570","East Island: Frozen River","Quinn","*Quinn has sat up and dusted the snow off of her, feeling a little better now that she's gotten a moment to catch her breath. She stands and walks over to Aillig, watching him trace their path on the map.* ""Yeah, probably a good idea. I'd rather not see what else that storm is hiding."" *She shivers at the thought.*"
"51","18002580","East Island: Frozen River","Dungeon Master",">>> *The party gathers their things and begins to head west up the river.*

*Less than an hour into the trek, the storm takes hold. The wind rises and howls across the tundra, sending needles of ice cutting through your clothing.  The falling snow starts to thicken again, but it’s the wind and drifting snow that’s really the problem.  There’s little talking within the party… everyone is bundled into their layers.  With just 30 minutes left before the sun goes down, you must find shelter soon… this is the kind of storm you won’t survive overnight.*"
"51","18002590","East Island: Frozen River","Dungeon Master",">>> *Just as the cold seems unbearable, Cala notices something unusual along the riverbank - a break in the snow where a large dark stone peeks through. As you investigate, the stone reveals the mouth of a shallow cave!  Mostly sealed by drifting snow, a faint mist clings to the ground.  Cala is quick to point out that this indicates the air inside is warmer.*

*You all quickly lower your heads and step in, eager to get out of the storm.  The difference is immediate.  The howling wind dulls to a distant whisper and the blizzard’s fury cannot get in.  The walls glisten with frost and ice, refracting what little light you carry.  It’s not a big space, but you will be able to comfortably huddle here together.  While the storm continues to rage outside, you set your things down as the last rays of light disperse outside.*
(What do you do as you prepare for the evening?)"
"51","18002600","East Island: Frozen River","Quinn","*Quinn settles down in a spot against the wall, slumping off her pack and pulling out her bedroll to sit on. She's still not fond of all this cold, but ice and snow was easier to clean off than swamp water or mud. She munches on the last of her jerky and, remembering that Pandora was a fan of it last time, tosses her a piece as well.* ""Well...how excited is everyone to wake up to tons of snowfall tomorrow?"" *She chirps.*"
"51","18002610","East Island: Frozen River","Calabaza","*Yawning, Cala pulls out a small double-layer potato sack that serves as his bedroll and wraps it around himself*
""Not very excited at all, to be honest.""
*Cala pulls out the compass and whispers 'Rinnethil' to it, shaking it*"
"51","18002620","East Island: Frozen River","Calabaza","""Should we take turns watching? I'm worried the dogs have hungry friends out there."""
